Value,AFRICA_2024_DynamicWorld_2024_37PEK_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PEK_M_R,AFRICA_2024_GLC_FCS30D_2022_37PEK_M_R,AFRICA_2024_GSW_Yearly_2021_37PEK_M_R,AFRICA_2024_GWL_FCS30D_2022_37PEK_M_R,AFRICA_2024_WorldCover_2021_37PEK_M_R
2525,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
2526,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2527,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
2528,Water,Built-up,Water,NULL,Water,Bareland
2529,Water,Built-up,Water,NULL,Water,Water
2530,Water,Built-up,Water,NULL,Water,Forest
2531,Water,Built-up,Water,Water,Water,Grassland
2532,Water,Built-up,Water,Water,Water,Bareland
2533,Water,Built-up,Water,Water,Water,Built-up
2534,Water,Built-up,Water,Water,Water,Water
2535,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2536,Water,Water,NULL,NULL,Non_Wetland,NULL
2537,Water,Water,NULL,NULL,Non_Wetland,Grassland
2538,Water,Water,NULL,NULL,Non_Wetland,Cropland
2539,Water,Water,NULL,NULL,Non_Wetland,Wetland
2540,Water,Water,NULL,NULL,Non_Wetland,Bareland
2541,Water,Water,NULL,NULL,Non_Wetland,Water
2542,Water,Water,NULL,NULL,Non_Wetland,Forest
2543,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
2544,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
2545,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2546,Water,Water,NULL,Water,Non_Wetland,Grassland
2547,Water,Water,NULL,Water,Non_Wetland,Cropland
2548,Water,Water,NULL,Water,Non_Wetland,Wetland
2549,Water,Water,NULL,Water,Non_Wetland,Bareland
2550,Water,Water,NULL,Water,Non_Wetland,Water
2551,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2552,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2553,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2554,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2555,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2556,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
2557,Water,Water,Shrubland,NULL,Non_Wetland,Water
2558,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2559,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2560,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2561,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2562,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2563,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2564,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2565,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2566,Water,Water,Shrubland,Water,Non_Wetland,NULL
2567,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2568,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2569,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2570,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2571,Water,Water,Shrubland,Water,Non_Wetland,Water
2572,Water,Water,Shrubland,Water,Non_Wetland,Forest
2573,Water,Water,Grassland,NULL,Non_Wetland,NULL
2574,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2575,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2576,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2577,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2578,Water,Water,Grassland,NULL,Non_Wetland,Built-up
2579,Water,Water,Grassland,NULL,Non_Wetland,Water
2580,Water,Water,Grassland,NULL,Non_Wetland,Forest
2581,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
2582,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2583,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2584,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2585,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2586,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2587,Water,Water,Grassland,Water,Non_Wetland,NULL
2588,Water,Water,Grassland,Water,Non_Wetland,Grassland
2589,Water,Water,Grassland,Water,Non_Wetland,Cropland
2590,Water,Water,Grassland,Water,Non_Wetland,Wetland
2591,Water,Water,Grassland,Water,Non_Wetland,Bareland
2592,Water,Water,Grassland,Water,Non_Wetland,Built-up
2593,Water,Water,Grassland,Water,Non_Wetland,Water
2594,Water,Water,Cropland,NULL,Non_Wetland,NULL
2595,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2596,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2597,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2598,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2599,Water,Water,Cropland,NULL,Non_Wetland,Built-up
2600,Water,Water,Cropland,NULL,Non_Wetland,Water
2601,Water,Water,Cropland,NULL,Non_Wetland,Forest
2602,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2603,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2604,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2605,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2606,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2607,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2608,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2609,Water,Water,Cropland,Water,Non_Wetland,NULL
2610,Water,Water,Cropland,Water,Non_Wetland,Grassland
2611,Water,Water,Cropland,Water,Non_Wetland,Cropland
2612,Water,Water,Cropland,Water,Non_Wetland,Wetland
2613,Water,Water,Cropland,Water,Non_Wetland,Bareland
2614,Water,Water,Cropland,Water,Non_Wetland,Water
2615,Water,Water,Cropland,Water,Non_Wetland,Forest
2616,Water,Water,Wetland,NULL,Wetland,NULL
2617,Water,Water,Wetland,NULL,Wetland,Grassland
2618,Water,Water,Wetland,NULL,Wetland,Cropland
2619,Water,Water,Wetland,NULL,Wetland,Wetland
2620,Water,Water,Wetland,NULL,Wetland,Bareland
2621,Water,Water,Wetland,NULL,Wetland,Water
2622,Water,Water,Wetland,NULL,Wetland,Forest
2623,Water,Water,Wetland,Non_Water,Wetland,NULL
2624,Water,Water,Wetland,Non_Water,Wetland,Grassland
2625,Water,Water,Wetland,Non_Water,Wetland,Cropland
2626,Water,Water,Wetland,Non_Water,Wetland,Wetland
2627,Water,Water,Wetland,Non_Water,Wetland,Bareland
2628,Water,Water,Wetland,Non_Water,Wetland,Water
2629,Water,Water,Wetland,Non_Water,Wetland,Forest
2630,Water,Water,Wetland,Water,Wetland,NULL
2631,Water,Water,Wetland,Water,Wetland,Grassland
2632,Water,Water,Wetland,Water,Wetland,Cropland
2633,Water,Water,Wetland,Water,Wetland,Wetland
2634,Water,Water,Wetland,Water,Wetland,Bareland
2635,Water,Water,Wetland,Water,Wetland,Water
2636,Water,Water,Wetland,Water,Wetland,Forest
2637,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2638,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2639,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2640,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2641,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2642,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2643,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
2644,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2645,Water,Water,Bareland,NULL,Non_Wetland,NULL
2646,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2647,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2648,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2649,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2650,Water,Water,Bareland,NULL,Non_Wetland,Built-up
2651,Water,Water,Bareland,NULL,Non_Wetland,Water
2652,Water,Water,Bareland,NULL,Non_Wetland,Forest
2653,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2654,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2655,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2656,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2657,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2658,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2659,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2660,Water,Water,Bareland,Water,Non_Wetland,NULL
2661,Water,Water,Bareland,Water,Non_Wetland,Grassland
2662,Water,Water,Bareland,Water,Non_Wetland,Cropland
2663,Water,Water,Bareland,Water,Non_Wetland,Wetland
2664,Water,Water,Bareland,Water,Non_Wetland,Bareland
2665,Water,Water,Bareland,Water,Non_Wetland,Built-up
2666,Water,Water,Bareland,Water,Non_Wetland,Water
2667,Water,Water,Bareland,Water,Non_Wetland,Forest
2668,Water,Water,Built-up,NULL,Non_Wetland,NULL
2669,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2670,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2671,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2672,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2673,Water,Water,Built-up,NULL,Non_Wetland,Built-up
2674,Water,Water,Built-up,NULL,Non_Wetland,Water
2675,Water,Water,Built-up,NULL,Non_Wetland,Forest
2676,Water,Water,Built-up,Non_Water,Non_Wetland,NULL
2677,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2678,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
2679,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2680,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2681,Water,Water,Built-up,Water,Non_Wetland,NULL
2682,Water,Water,Built-up,Water,Non_Wetland,Grassland
2683,Water,Water,Built-up,Water,Non_Wetland,Cropland
2684,Water,Water,Built-up,Water,Non_Wetland,Wetland
2685,Water,Water,Built-up,Water,Non_Wetland,Bareland
2686,Water,Water,Built-up,Water,Non_Wetland,Water
2687,Water,Water,Built-up,Water,Non_Wetland,Forest
2688,Water,Water,Water,NULL,Water,NULL
2689,Water,Water,Water,NULL,Water,Grassland
2690,Water,Water,Water,NULL,Water,Cropland
2691,Water,Water,Water,NULL,Water,Wetland
2692,Water,Water,Water,NULL,Water,Bareland
2693,Water,Water,Water,NULL,Water,Water
2694,Water,Water,Water,NULL,Water,Forest
2695,Water,Water,Water,Non_Water,Water,NULL
2696,Water,Water,Water,Non_Water,Water,Cropland
2697,Water,Water,Water,Non_Water,Water,Wetland
2698,Water,Water,Water,Non_Water,Water,Bareland
2699,Water,Water,Water,Non_Water,Water,Water
2700,Water,Water,Water,Non_Water,Water,Forest
2701,Water,Water,Water,Water,Water,NULL
2702,Water,Water,Water,Water,Water,Grassland
2703,Water,Water,Water,Water,Water,Cropland
2704,Water,Water,Water,Water,Water,Wetland
2705,Water,Water,Water,Water,Water,Bareland
2706,Water,Water,Water,Water,Water,Water
2707,Water,Water,Water,Water,Water,Forest
2708,Water,Water,Forest,NULL,Non_Wetland,NULL
2709,Water,Water,Forest,NULL,Non_Wetland,Grassland
2710,Water,Water,Forest,NULL,Non_Wetland,Cropland
2711,Water,Water,Forest,NULL,Non_Wetland,Wetland
2712,Water,Water,Forest,NULL,Non_Wetland,Bareland
2713,Water,Water,Forest,NULL,Non_Wetland,Built-up
2714,Water,Water,Forest,NULL,Non_Wetland,Water
2715,Water,Water,Forest,NULL,Non_Wetland,Forest
2716,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2717,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2718,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2719,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2720,Water,Water,Forest,Non_Water,Non_Wetland,Water
2721,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2722,Water,Water,Forest,Water,Non_Wetland,NULL
2723,Water,Water,Forest,Water,Non_Wetland,Grassland
2724,Water,Water,Forest,Water,Non_Wetland,Cropland
2725,Water,Water,Forest,Water,Non_Wetland,Wetland
2726,Water,Water,Forest,Water,Non_Wetland,Bareland
2727,Water,Water,Forest,Water,Non_Wetland,Water
2728,Water,Water,Forest,Water,Non_Wetland,Forest
2729,Water,Forest,NULL,NULL,Non_Wetland,Wetland
2730,Water,Forest,NULL,NULL,Non_Wetland,Forest
2731,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2732,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2733,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2734,Water,Forest,Shrubland,Water,Non_Wetland,NULL
2735,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
2736,Water,Forest,Grassland,NULL,Non_Wetland,NULL
2737,Water,Forest,Grassland,NULL,Non_Wetland,Cropland
2738,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2739,Water,Forest,Grassland,Water,Non_Wetland,Cropland
2740,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2741,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2742,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2743,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2744,Water,Forest,Wetland,NULL,Wetland,Forest
2745,Water,Forest,Wetland,Water,Wetland,Wetland
2746,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2747,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2748,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2749,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2750,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest
2751,Water,Forest,Bareland,Water,Non_Wetland,NULL
2752,Water,Forest,Built-up,NULL,Non_Wetland,NULL
2753,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2754,Water,Forest,Water,NULL,Water,NULL
2755,Water,Forest,Water,NULL,Water,Grassland
2756,Water,Forest,Water,Water,Water,NULL
2757,Water,Forest,Forest,NULL,Non_Wetland,NULL
2758,Water,Forest,Forest,NULL,Non_Wetland,Cropland
2759,Water,Forest,Forest,NULL,Non_Wetland,Forest
2760,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL
2761,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland
2762,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Built-up
2763,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL
2764,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Built-up
2765,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Grassland
2766,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Built-up
2767,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2768,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2769,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2770,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland
2771,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland
2772,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland
2773,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland
2774,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Built-up
2775,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up
2776,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2777,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2778,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2779,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2780,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2781,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2782,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2783,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2784,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2785,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2786,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2787,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2788,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2789,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2790,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2791,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2792,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2793,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2794,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2795,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2796,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2797,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2798,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2799,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2800,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2801,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2802,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2803,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2804,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2805,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2806,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2807,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2808,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2809,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2810,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2811,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2812,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2813,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2814,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2815,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2816,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2817,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2818,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2819,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2820,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2821,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2822,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2823,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2824,Forest,NULL,Wetland,NULL,Wetland,NULL
2825,Forest,NULL,Wetland,NULL,Wetland,Cropland
2826,Forest,NULL,Wetland,NULL,Wetland,Wetland
2827,Forest,NULL,Wetland,NULL,Wetland,Forest
2828,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2829,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2830,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2831,Forest,NULL,Wetland,Water,Wetland,NULL
2832,Forest,NULL,Wetland,Water,Wetland,Cropland
2833,Forest,NULL,Wetland,Water,Wetland,Wetland
2834,Forest,NULL,Wetland,Water,Wetland,Water
2835,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2836,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2837,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2838,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2839,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2840,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2841,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2842,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2843,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2844,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2845,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2846,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2847,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2848,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2849,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2850,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2851,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2852,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2853,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2854,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2855,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
2856,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2857,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2858,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2859,Forest,NULL,Water,NULL,Water,NULL
2860,Forest,NULL,Water,NULL,Water,Grassland
2861,Forest,NULL,Water,NULL,Water,Forest
2862,Forest,NULL,Water,Non_Water,Water,Wetland
2863,Forest,NULL,Water,Water,Water,Grassland
2864,Forest,NULL,Water,Water,Water,Water
2865,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2866,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2867,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2868,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2869,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2870,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2871,Forest,NULL,Forest,NULL,Non_Wetland,Water
2872,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2873,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2874,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2875,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2876,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2877,Forest,NULL,Forest,Water,Non_Wetland,NULL
2878,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2879,Forest,NULL,Forest,Water,Non_Wetland,Forest
2880,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2881,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2882,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2883,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2884,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
2885,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
2886,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2887,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
2888,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2889,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2890,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2891,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
2892,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2893,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2894,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2895,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2896,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2897,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2898,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2899,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2900,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2901,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2902,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2903,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
2904,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2905,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland
2906,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2907,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2908,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2909,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2910,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2911,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2912,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2913,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL
2914,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2915,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2916,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2917,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2918,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2919,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2920,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2921,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2922,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2923,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2924,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2925,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2926,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2927,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2928,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2929,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2930,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2931,Forest,Cropland,Cropland,Water,Non_Wetland,NULL
2932,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2933,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2934,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2935,Forest,Cropland,Wetland,NULL,Wetland,NULL
2936,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2937,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2938,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2939,Forest,Cropland,Wetland,NULL,Wetland,Bareland
2940,Forest,Cropland,Wetland,NULL,Wetland,Water
2941,Forest,Cropland,Wetland,NULL,Wetland,Forest
2942,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2943,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2944,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2945,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2946,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2947,Forest,Cropland,Wetland,Water,Wetland,NULL
2948,Forest,Cropland,Wetland,Water,Wetland,Cropland
2949,Forest,Cropland,Wetland,Water,Wetland,Wetland
2950,Forest,Cropland,Wetland,Water,Wetland,Water
2951,Forest,Cropland,Wetland,Water,Wetland,Forest
2952,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2953,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2954,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2955,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2956,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2957,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2958,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2959,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2960,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
