Value,AFRICA_2024_DynamicWorld_2024_37NCJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NCJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCJ_M_R,AFRICA_2024_WorldCover_2021_37NCJ_M_R
2567,Forest,Water,Water,Water,Water,Forest
2568,Forest,Water,Forest,NULL,Non_Wetland,NULL
2569,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2570,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2571,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2572,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2573,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2574,Forest,Water,Forest,NULL,Non_Wetland,Water
2575,Forest,Water,Forest,NULL,Non_Wetland,Forest
2576,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
2577,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2578,Forest,Water,Forest,Water,Non_Wetland,NULL
2579,Forest,Water,Forest,Water,Non_Wetland,Grassland
2580,Forest,Water,Forest,Water,Non_Wetland,Cropland
2581,Forest,Water,Forest,Water,Non_Wetland,Bareland
2582,Forest,Water,Forest,Water,Non_Wetland,Water
2583,Forest,Water,Forest,Water,Non_Wetland,Forest
2584,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2585,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2586,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2587,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2588,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2589,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2590,Forest,Forest,NULL,NULL,Non_Wetland,Water
2591,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2592,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2593,Forest,Forest,NULL,Water,Non_Wetland,NULL
2594,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2595,Forest,Forest,NULL,Water,Non_Wetland,Cropland
2596,Forest,Forest,NULL,Water,Non_Wetland,Wetland
2597,Forest,Forest,NULL,Water,Non_Wetland,Forest
2598,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2599,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2600,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2601,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2602,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2603,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2604,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2605,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2606,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2607,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2608,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2609,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2610,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2611,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
2612,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2613,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2614,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2615,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2616,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2617,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2618,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2619,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2620,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2621,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2622,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2623,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2624,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2625,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2626,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2627,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2628,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2629,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2630,Forest,Forest,Wetland,NULL,Wetland,NULL
2631,Forest,Forest,Wetland,NULL,Wetland,Grassland
2632,Forest,Forest,Wetland,NULL,Wetland,Cropland
2633,Forest,Forest,Wetland,NULL,Wetland,Wetland
2634,Forest,Forest,Wetland,NULL,Wetland,Forest
2635,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2636,Forest,Forest,Wetland,Water,Wetland,Grassland
2637,Forest,Forest,Wetland,Water,Wetland,Cropland
2638,Forest,Forest,Wetland,Water,Wetland,Forest
2639,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2640,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2641,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2642,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
2643,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2644,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2645,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2646,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2647,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2648,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2649,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2650,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2651,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2652,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2653,Forest,Forest,Bareland,Water,Non_Wetland,NULL
2654,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2655,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
2656,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2657,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2658,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2659,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2660,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
2661,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2662,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2663,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2664,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL
2665,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2666,Forest,Forest,Built-up,Water,Non_Wetland,NULL
2667,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2668,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2669,Forest,Forest,Water,NULL,Water,NULL
2670,Forest,Forest,Water,NULL,Water,Grassland
2671,Forest,Forest,Water,NULL,Water,Water
2672,Forest,Forest,Water,NULL,Water,Forest
2673,Forest,Forest,Water,Water,Water,Grassland
2674,Forest,Forest,Water,Water,Water,Cropland
2675,Forest,Forest,Water,Water,Water,Water
2676,Forest,Forest,Water,Water,Water,Forest
2677,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2678,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2679,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2680,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2681,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2682,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2683,Forest,Forest,Forest,NULL,Non_Wetland,Water
2684,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2685,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2686,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2687,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2688,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2689,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2690,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2691,Forest,Forest,Forest,Water,Non_Wetland,NULL
2692,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2693,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2694,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2695,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2696,Forest,Forest,Forest,Water,Non_Wetland,Water
2697,Forest,Forest,Forest,Water,Non_Wetland,Forest
