Value,AFRICA_2024_DynamicWorld_2024_36PVB_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,AFRICA_2024_WorldCover_2021_36PVB_M_R
2500,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2501,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2502,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2503,Water,Water,Cropland,NULL,Non_Wetland,Water
2504,Water,Water,Cropland,NULL,Non_Wetland,Forest
2505,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2506,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2507,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2508,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2509,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2510,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2511,Water,Water,Cropland,Water,Non_Wetland,Grassland
2512,Water,Water,Cropland,Water,Non_Wetland,Cropland
2513,Water,Water,Cropland,Water,Non_Wetland,Wetland
2514,Water,Water,Cropland,Water,Non_Wetland,Bareland
2515,Water,Water,Cropland,Water,Non_Wetland,Water
2516,Water,Water,Cropland,Water,Non_Wetland,Forest
2517,Water,Water,Wetland,NULL,Wetland,Grassland
2518,Water,Water,Wetland,NULL,Wetland,Cropland
2519,Water,Water,Wetland,NULL,Wetland,Wetland
2520,Water,Water,Wetland,NULL,Wetland,Bareland
2521,Water,Water,Wetland,NULL,Wetland,Water
2522,Water,Water,Wetland,NULL,Wetland,Forest
2523,Water,Water,Wetland,Non_Water,Wetland,Grassland
2524,Water,Water,Wetland,Non_Water,Wetland,Cropland
2525,Water,Water,Wetland,Non_Water,Wetland,Wetland
2526,Water,Water,Wetland,Non_Water,Wetland,Bareland
2527,Water,Water,Wetland,Non_Water,Wetland,Water
2528,Water,Water,Wetland,Non_Water,Wetland,Forest
2529,Water,Water,Wetland,Water,Wetland,Grassland
2530,Water,Water,Wetland,Water,Wetland,Cropland
2531,Water,Water,Wetland,Water,Wetland,Wetland
2532,Water,Water,Wetland,Water,Wetland,Bareland
2533,Water,Water,Wetland,Water,Wetland,Water
2534,Water,Water,Wetland,Water,Wetland,Forest
2535,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2536,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2537,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2538,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2539,Water,Water,Bareland,NULL,Non_Wetland,Water
2540,Water,Water,Bareland,NULL,Non_Wetland,Forest
2541,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2542,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2543,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2544,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2545,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2546,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2547,Water,Water,Bareland,Water,Non_Wetland,Grassland
2548,Water,Water,Bareland,Water,Non_Wetland,Cropland
2549,Water,Water,Bareland,Water,Non_Wetland,Wetland
2550,Water,Water,Bareland,Water,Non_Wetland,Bareland
2551,Water,Water,Bareland,Water,Non_Wetland,Built-up
2552,Water,Water,Bareland,Water,Non_Wetland,Water
2553,Water,Water,Bareland,Water,Non_Wetland,Forest
2554,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2555,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2556,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2557,Water,Water,Built-up,NULL,Non_Wetland,Built-up
2558,Water,Water,Built-up,NULL,Non_Wetland,Water
2559,Water,Water,Built-up,NULL,Non_Wetland,Forest
2560,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2561,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
2562,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2563,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2564,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
2565,Water,Water,Built-up,Water,Non_Wetland,Cropland
2566,Water,Water,Built-up,Water,Non_Wetland,Bareland
2567,Water,Water,Built-up,Water,Non_Wetland,Water
2568,Water,Water,Built-up,Water,Non_Wetland,Forest
2569,Water,Water,Water,NULL,Water,Grassland
2570,Water,Water,Water,NULL,Water,Cropland
2571,Water,Water,Water,NULL,Water,Water
2572,Water,Water,Water,NULL,Water,Forest
2573,Water,Water,Water,Non_Water,Water,Cropland
2574,Water,Water,Water,Non_Water,Water,Wetland
2575,Water,Water,Water,Non_Water,Water,Bareland
2576,Water,Water,Water,Non_Water,Water,Water
2577,Water,Water,Water,Non_Water,Water,Forest
2578,Water,Water,Water,Water,Water,Grassland
2579,Water,Water,Water,Water,Water,Cropland
2580,Water,Water,Water,Water,Water,Wetland
2581,Water,Water,Water,Water,Water,Bareland
2582,Water,Water,Water,Water,Water,Built-up
2583,Water,Water,Water,Water,Water,Water
2584,Water,Water,Water,Water,Water,Forest
2585,Water,Water,Forest,NULL,Non_Wetland,Cropland
2586,Water,Water,Forest,NULL,Non_Wetland,Forest
2587,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2588,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2589,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2590,Water,Water,Forest,Water,Non_Wetland,Water
2591,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
2592,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2593,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2594,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2595,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2596,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2597,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2598,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2599,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2600,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2601,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2602,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2603,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2604,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2605,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2606,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2607,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2608,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2609,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2610,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2611,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2612,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2613,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2614,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2615,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2616,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2617,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2618,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2619,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2620,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2621,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2622,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2623,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2624,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2625,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2626,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2627,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2628,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2629,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2630,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2631,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2632,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2633,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2634,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2635,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2636,Forest,NULL,Wetland,NULL,Wetland,NULL
2637,Forest,NULL,Wetland,NULL,Wetland,Grassland
2638,Forest,NULL,Wetland,NULL,Wetland,Cropland
2639,Forest,NULL,Wetland,NULL,Wetland,Wetland
2640,Forest,NULL,Wetland,NULL,Wetland,Forest
2641,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2642,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2643,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2644,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2645,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2646,Forest,NULL,Wetland,Water,Wetland,Wetland
2647,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2648,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2649,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2650,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2651,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2652,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2653,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2654,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2655,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2656,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2657,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2658,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2659,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2660,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2661,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2662,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2663,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2664,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2665,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2666,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2667,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2668,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2669,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2670,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2671,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2672,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2673,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2674,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2675,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2676,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2677,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2678,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2679,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2680,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2681,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2682,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2683,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2684,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2685,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2686,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2687,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2688,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2689,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2690,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2691,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
2692,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2693,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2694,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2695,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2696,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2697,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2698,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2699,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2700,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2701,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2702,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2703,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2704,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2705,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2706,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2707,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2708,Forest,Cropland,Wetland,NULL,Wetland,NULL
2709,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2710,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2711,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2712,Forest,Cropland,Wetland,NULL,Wetland,Forest
2713,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2714,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2715,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2716,Forest,Cropland,Wetland,Water,Wetland,Cropland
2717,Forest,Cropland,Wetland,Water,Wetland,Wetland
2718,Forest,Cropland,Wetland,Water,Wetland,Forest
2719,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2720,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2721,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
2722,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2723,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2724,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2725,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2726,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Forest
2727,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2728,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2729,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2730,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2731,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2732,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2733,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2734,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2735,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2736,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2737,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2738,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2739,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
2740,Forest,Wetland,NULL,Non_Water,Non_Wetland,Cropland
2741,Forest,Wetland,NULL,Water,Non_Wetland,Cropland
2742,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2743,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2744,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2745,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2746,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2747,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2748,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2749,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2750,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2751,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2752,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2753,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
2754,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2755,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2756,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2757,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2758,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
2759,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2760,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2761,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2762,Forest,Wetland,Grassland,Water,Non_Wetland,Cropland
2763,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2764,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2765,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2766,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2767,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2768,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2769,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2770,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2771,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2772,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2773,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2774,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
2775,Forest,Wetland,Wetland,NULL,Wetland,NULL
2776,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2777,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2778,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2779,Forest,Wetland,Wetland,NULL,Wetland,Forest
2780,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2781,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2782,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
2783,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2784,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2785,Forest,Wetland,Wetland,Water,Wetland,Grassland
2786,Forest,Wetland,Wetland,Water,Wetland,Cropland
2787,Forest,Wetland,Wetland,Water,Wetland,Wetland
2788,Forest,Wetland,Wetland,Water,Wetland,Forest
2789,Forest,Wetland,Built-up,NULL,Non_Wetland,Cropland
2790,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2791,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2792,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2793,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2794,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2795,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
2796,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2797,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2798,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2799,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2800,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2801,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2802,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2803,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2804,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2805,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2806,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2807,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2808,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2809,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2810,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2811,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2812,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2813,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2814,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2815,Forest,Built-up,Wetland,NULL,Wetland,Forest
2816,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2817,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2818,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2819,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2820,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2821,Forest,Water,Wetland,Non_Water,Wetland,Forest
2822,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2823,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2824,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2825,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2826,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2827,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2828,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2829,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2830,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2831,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2832,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2833,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2834,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2835,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2836,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2837,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2838,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2839,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2840,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2841,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2842,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2843,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2844,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2845,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2846,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2847,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2848,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2849,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2850,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2851,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2852,Forest,Forest,Wetland,NULL,Wetland,NULL
2853,Forest,Forest,Wetland,NULL,Wetland,Grassland
2854,Forest,Forest,Wetland,NULL,Wetland,Cropland
2855,Forest,Forest,Wetland,NULL,Wetland,Wetland
2856,Forest,Forest,Wetland,NULL,Wetland,Forest
2857,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2858,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2859,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2860,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2861,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2862,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2863,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2864,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2865,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2866,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2867,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2868,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
