Value,AFRICA_2024_DynamicWorld_2024_37NBF_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NBF_M_R,AFRICA_2024_GLC_FCS30D_2022_37NBF_M_R,AFRICA_2024_GSW_Yearly_2021_37NBF_M_R,AFRICA_2024_GWL_FCS30D_2022_37NBF_M_R,AFRICA_2024_WorldCover_2021_37NBF_M_R
2522,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
2523,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
2524,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2525,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2526,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2527,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2528,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2529,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2530,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2531,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2532,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2533,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2534,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2535,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2536,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2537,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2538,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2539,Forest,Built-up,Wetland,NULL,Wetland,Forest
2540,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2541,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2542,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2543,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2544,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2545,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2546,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2547,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2548,Forest,Water,NULL,NULL,Non_Wetland,NULL
2549,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2550,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2551,Forest,Water,NULL,NULL,Non_Wetland,Forest
2552,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2553,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2554,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2555,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2556,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2557,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2558,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2559,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2560,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2561,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2562,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2563,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2564,Forest,Water,Wetland,NULL,Wetland,Grassland
2565,Forest,Water,Wetland,NULL,Wetland,Bareland
2566,Forest,Water,Wetland,NULL,Wetland,Forest
2567,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2568,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2569,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2570,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2571,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2572,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2573,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2574,Forest,Water,Forest,NULL,Non_Wetland,NULL
2575,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2576,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2577,Forest,Water,Forest,NULL,Non_Wetland,Forest
2578,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2579,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2580,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2581,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2582,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2583,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2584,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2585,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2586,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2587,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2588,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2589,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2590,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2591,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2592,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2593,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2594,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2595,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2596,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2597,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2598,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2599,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2600,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2601,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2602,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2603,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2604,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2605,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2606,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2607,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2608,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
2609,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2610,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2611,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2612,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2613,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2614,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2615,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2616,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2617,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2618,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2619,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2620,Forest,Forest,Wetland,NULL,Wetland,NULL
2621,Forest,Forest,Wetland,NULL,Wetland,Grassland
2622,Forest,Forest,Wetland,NULL,Wetland,Cropland
2623,Forest,Forest,Wetland,NULL,Wetland,Wetland
2624,Forest,Forest,Wetland,NULL,Wetland,Bareland
2625,Forest,Forest,Wetland,NULL,Wetland,Water
2626,Forest,Forest,Wetland,NULL,Wetland,Forest
2627,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2628,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2629,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2630,Forest,Forest,Wetland,Water,Wetland,Wetland
2631,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2632,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2633,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2634,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2635,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2636,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2637,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2638,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2639,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2640,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
2641,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2642,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2643,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2644,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2645,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2646,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
2647,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2648,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2649,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2650,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2651,Forest,Forest,Water,NULL,Water,NULL
2652,Forest,Forest,Water,NULL,Water,Grassland
2653,Forest,Forest,Water,NULL,Water,Forest
2654,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2655,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2656,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2657,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2658,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2659,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2660,Forest,Forest,Forest,NULL,Non_Wetland,Water
2661,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2662,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2663,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2664,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2665,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2666,Forest,Forest,Forest,Water,Non_Wetland,Wetland
