Value,SIBERIA_2024_ESA_CALU_2024_42WWC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWC_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWC_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWC_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWC_M_R,SIBERIA_2024_WorldCover_2021_42WWC_M_R
1927,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1928,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1929,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1930,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1931,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1932,Bareland,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1933,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water
1934,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1935,Bareland,NULL,Forest,Water,Non_Wetland,Wetland
1936,Bareland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
1937,Bareland,NULL,Forest,Water,Non_Wetland,Bareland
1938,Bareland,NULL,Forest,Water,Non_Wetland,Water
1939,Bareland,Wetland,NULL,NULL,Non_Wetland,Grassland
1940,Bareland,Wetland,NULL,NULL,Non_Wetland,Wetland
1941,Bareland,Wetland,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1942,Bareland,Wetland,NULL,NULL,Non_Wetland,Bareland
1943,Bareland,Wetland,NULL,NULL,Non_Wetland,Water
1944,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1945,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Bareland
1946,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Water
1947,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland
1948,Bareland,Wetland,NULL,Water,Non_Wetland,Lichens_and_Mosses
1949,Bareland,Wetland,NULL,Water,Non_Wetland,Bareland
1950,Bareland,Wetland,NULL,Water,Non_Wetland,Water
1951,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1952,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1953,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1954,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1955,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1956,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1957,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1958,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1959,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1960,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1961,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1962,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1963,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1964,Bareland,Wetland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1965,Bareland,Wetland,Shrubland,Water,Non_Wetland,Bareland
1966,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water
1967,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1968,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1969,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1970,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1971,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1972,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1973,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1974,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1975,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1976,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1977,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1978,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1979,Bareland,Wetland,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1980,Bareland,Wetland,Grassland,Water,Non_Wetland,Bareland
1981,Bareland,Wetland,Grassland,Water,Non_Wetland,Water
1982,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1983,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1984,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1985,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
1986,Bareland,Wetland,Wetland,NULL,Wetland,Water
1987,Bareland,Wetland,Wetland,NULL,Wetland,Forest
1988,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
1989,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1990,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1991,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland
1992,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1993,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1994,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1995,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1996,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1997,Bareland,Wetland,Wetland,Water,Wetland,Water
1998,Bareland,Wetland,Wetland,Water,Wetland,Forest
1999,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2000,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2001,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2002,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2003,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
2004,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2005,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2006,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2007,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2008,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2009,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2010,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2011,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2012,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2013,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2014,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2015,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2016,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
2017,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
2018,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2019,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
2020,Bareland,Wetland,Bareland,NULL,Non_Wetland,Built-up
2021,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
2022,Bareland,Wetland,Bareland,NULL,Non_Wetland,Forest
2023,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2024,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2025,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2026,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2027,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
2028,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
2029,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
2030,Bareland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2031,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
2032,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
2033,Bareland,Wetland,Bareland,Water,Non_Wetland,Forest
2034,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland
2035,Bareland,Wetland,Built-up,NULL,Non_Wetland,Wetland
2036,Bareland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2037,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
2038,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water
2039,Bareland,Wetland,Built-up,NULL,Non_Wetland,Forest
2040,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
2041,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2042,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2043,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
2044,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Built-up
2045,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Water
2046,Bareland,Wetland,Built-up,Water,Non_Wetland,Grassland
2047,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland
2048,Bareland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2049,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland
2050,Bareland,Wetland,Built-up,Water,Non_Wetland,Water
2051,Bareland,Wetland,Water,NULL,Water,Grassland
2052,Bareland,Wetland,Water,NULL,Water,Wetland
2053,Bareland,Wetland,Water,NULL,Water,Lichens_and_Mosses
2054,Bareland,Wetland,Water,NULL,Water,Bareland
2055,Bareland,Wetland,Water,NULL,Water,Water
2056,Bareland,Wetland,Water,NULL,Water,Forest
2057,Bareland,Wetland,Water,Non_Water,Water,Grassland
2058,Bareland,Wetland,Water,Non_Water,Water,Wetland
2059,Bareland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
2060,Bareland,Wetland,Water,Non_Water,Water,Bareland
2061,Bareland,Wetland,Water,Non_Water,Water,Water
2062,Bareland,Wetland,Water,Water,Water,Grassland
2063,Bareland,Wetland,Water,Water,Water,Wetland
2064,Bareland,Wetland,Water,Water,Water,Lichens_and_Mosses
2065,Bareland,Wetland,Water,Water,Water,Bareland
2066,Bareland,Wetland,Water,Water,Water,Water
2067,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
2068,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
2069,Bareland,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2070,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland
2071,Bareland,Wetland,Forest,NULL,Non_Wetland,Water
2072,Bareland,Wetland,Forest,NULL,Non_Wetland,Forest
2073,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2074,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2075,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2076,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Bareland
2077,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water
2078,Bareland,Wetland,Forest,Water,Non_Wetland,Grassland
2079,Bareland,Wetland,Forest,Water,Non_Wetland,Wetland
2080,Bareland,Wetland,Forest,Water,Non_Wetland,Lichens_and_Mosses
2081,Bareland,Wetland,Forest,Water,Non_Wetland,Bareland
2082,Bareland,Wetland,Forest,Water,Non_Wetland,Water
2083,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2084,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2085,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
2086,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
2087,Bareland,Bareland,Shrubland,Water,Non_Wetland,Wetland
2088,Bareland,Bareland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
2089,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
2090,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
2091,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland
2092,Bareland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
2093,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
2094,Bareland,Bareland,Wetland,NULL,Wetland,Water
2095,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
2096,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2097,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
2098,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
2099,Bareland,Bareland,Wetland,Water,Wetland,Grassland
2100,Bareland,Bareland,Wetland,Water,Wetland,Wetland
2101,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
2102,Bareland,Bareland,Wetland,Water,Wetland,Bareland
2103,Bareland,Bareland,Wetland,Water,Wetland,Water
2104,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2105,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2106,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2107,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2108,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2109,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2110,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2111,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2112,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2113,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2114,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2115,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
2116,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
2117,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
2118,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2119,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
2120,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
2121,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2122,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
2123,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2124,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2125,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
2126,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
2127,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
2128,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2129,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
2130,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
2131,Bareland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2132,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
2133,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
2134,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2135,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
2136,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland
2137,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2138,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
2139,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
2140,Bareland,Bareland,Water,NULL,Water,Wetland
2141,Bareland,Bareland,Water,NULL,Water,Lichens_and_Mosses
2142,Bareland,Bareland,Water,NULL,Water,Bareland
2143,Bareland,Bareland,Water,NULL,Water,Water
2144,Bareland,Bareland,Water,Non_Water,Water,Grassland
2145,Bareland,Bareland,Water,Non_Water,Water,Lichens_and_Mosses
2146,Bareland,Bareland,Water,Non_Water,Water,Bareland
2147,Bareland,Bareland,Water,Non_Water,Water,Water
2148,Bareland,Bareland,Water,Water,Water,Grassland
2149,Bareland,Bareland,Water,Water,Water,Lichens_and_Mosses
2150,Bareland,Bareland,Water,Water,Water,Bareland
2151,Bareland,Bareland,Water,Water,Water,Water
2152,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
2153,Bareland,Bareland,Forest,Water,Non_Wetland,Water
2154,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2155,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2156,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
2157,Bareland,Built-up,Bareland,NULL,Non_Wetland,Wetland
2158,Bareland,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2159,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
2160,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
2161,Bareland,Built-up,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2162,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
2163,Bareland,Water,NULL,NULL,Non_Wetland,Wetland
2164,Bareland,Water,NULL,NULL,Non_Wetland,Water
2165,Bareland,Water,NULL,Non_Water,Non_Wetland,Water
2166,Bareland,Water,NULL,Water,Non_Wetland,Water
2167,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
2168,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
2169,Bareland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2170,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
2171,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
2172,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2173,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
2174,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2175,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
2176,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
2177,Bareland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
2178,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
2179,Bareland,Water,Shrubland,Water,Non_Wetland,Water
2180,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2181,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
2182,Bareland,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2183,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2184,Bareland,Water,Grassland,NULL,Non_Wetland,Water
2185,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
2186,Bareland,Water,Grassland,Non_Water,Non_Wetland,Wetland
2187,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
2188,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
2189,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
2190,Bareland,Water,Grassland,Water,Non_Wetland,Lichens_and_Mosses
2191,Bareland,Water,Grassland,Water,Non_Wetland,Water
2192,Bareland,Water,Wetland,NULL,Wetland,Grassland
2193,Bareland,Water,Wetland,NULL,Wetland,Wetland
2194,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
2195,Bareland,Water,Wetland,NULL,Wetland,Bareland
2196,Bareland,Water,Wetland,NULL,Wetland,Water
2197,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
2198,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
2199,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2200,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
2201,Bareland,Water,Wetland,Non_Water,Wetland,Water
2202,Bareland,Water,Wetland,Water,Wetland,Grassland
2203,Bareland,Water,Wetland,Water,Wetland,Wetland
2204,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
2205,Bareland,Water,Wetland,Water,Wetland,Bareland
2206,Bareland,Water,Wetland,Water,Wetland,Water
2207,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2208,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2209,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2210,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2211,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2212,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2213,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2214,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2215,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2216,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2217,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2218,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2219,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2220,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2221,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2222,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2223,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
2224,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2225,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2226,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2227,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2228,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
2229,Bareland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2230,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
2231,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
2232,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2233,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
2234,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2235,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2236,Bareland,Water,Bareland,Water,Non_Wetland,Water
2237,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
2238,Bareland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2239,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2240,Bareland,Water,Built-up,NULL,Non_Wetland,Water
2241,Bareland,Water,Built-up,Non_Water,Non_Wetland,Wetland
2242,Bareland,Water,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2243,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
2244,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
2245,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
2246,Bareland,Water,Built-up,Water,Non_Wetland,Wetland
2247,Bareland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2248,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2249,Bareland,Water,Built-up,Water,Non_Wetland,Water
2250,Bareland,Water,Water,NULL,Water,Grassland
2251,Bareland,Water,Water,NULL,Water,Wetland
2252,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
2253,Bareland,Water,Water,NULL,Water,Bareland
2254,Bareland,Water,Water,NULL,Water,Water
2255,Bareland,Water,Water,Non_Water,Water,Grassland
2256,Bareland,Water,Water,Non_Water,Water,Wetland
2257,Bareland,Water,Water,Non_Water,Water,Lichens_and_Mosses
2258,Bareland,Water,Water,Non_Water,Water,Bareland
2259,Bareland,Water,Water,Non_Water,Water,Water
2260,Bareland,Water,Water,Water,Water,Grassland
2261,Bareland,Water,Water,Water,Water,Wetland
2262,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
2263,Bareland,Water,Water,Water,Water,Bareland
2264,Bareland,Water,Water,Water,Water,Water
2265,Bareland,Water,Water,Water,Water,Forest
2266,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
2267,Bareland,Water,Forest,NULL,Non_Wetland,Wetland
2268,Bareland,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2269,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
2270,Bareland,Water,Forest,NULL,Non_Wetland,Water
2271,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland
2272,Bareland,Water,Forest,Non_Water,Non_Wetland,Wetland
2273,Bareland,Water,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2274,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland
2275,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
2276,Bareland,Water,Forest,Water,Non_Wetland,Grassland
2277,Bareland,Water,Forest,Water,Non_Wetland,Wetland
2278,Bareland,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
2279,Bareland,Water,Forest,Water,Non_Wetland,Bareland
2280,Bareland,Water,Forest,Water,Non_Wetland,Water
2281,Bareland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland
2282,Bareland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Wetland
2283,Bareland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Water
2284,Bareland,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Water
2285,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2286,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2287,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2288,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
2289,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
2290,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
2291,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
2292,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
2293,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
2294,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
2295,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
2296,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
2297,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
2298,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
