Value,SIBERIA_2024_ESA_CALU_2024_45XVC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_45XVC_M_R,SIBERIA_2024_GLC_FCS30D_2022_45XVC_M_R,SIBERIA_2024_GSW_Yearly_2021_45XVC_M_R,SIBERIA_2024_GWL_FCS30D_2022_45XVC_M_R,SIBERIA_2024_WorldCover_2021_45XVC_M_R
2354,Water,Permanent_ice_and_snow,Water,NULL,Water,Water
2355,Water,Permanent_ice_and_snow,Water,Non_Water,Water,Water
2356,Water,Permanent_ice_and_snow,Water,Water,NULL,Bareland
2357,Water,Permanent_ice_and_snow,Water,Water,NULL,Water
2358,Water,Permanent_ice_and_snow,Water,Water,Water,Wetland
2359,Water,Permanent_ice_and_snow,Water,Water,Water,Bareland
2360,Water,Permanent_ice_and_snow,Water,Water,Water,Water
2361,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2362,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2363,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2364,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2365,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland
2366,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2367,Permanent_ice_and_snow,NULL,Wetland,NULL,NULL,Water
2368,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
2369,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland
2370,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water
2371,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2372,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2373,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2374,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Wetland
2375,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2376,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
2377,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland
2378,Permanent_ice_and_snow,NULL,Water,NULL,NULL,Water
2379,Permanent_ice_and_snow,Bareland,Wetland,NULL,NULL,Water
2380,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Water
2381,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water
2382,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Water
2383,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,Water
2384,Permanent_ice_and_snow,Bareland,Water,Water,NULL,Water
2385,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland
2386,Permanent_ice_and_snow,Water,Wetland,NULL,NULL,Bareland
2387,Permanent_ice_and_snow,Water,Wetland,NULL,NULL,Water
2388,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland
2389,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland
2390,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water
2391,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water
2392,Permanent_ice_and_snow,Water,Wetland,Water,NULL,Water
2393,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Bareland
2394,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
2395,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water
2396,Permanent_ice_and_snow,Water,Water,NULL,NULL,Water
2397,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
2398,Permanent_ice_and_snow,Water,Water,Non_Water,NULL,Lichens_and_Mosses
2399,Permanent_ice_and_snow,Water,Water,Water,NULL,Bareland
2400,Permanent_ice_and_snow,Water,Water,Water,NULL,Water
2401,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland
2402,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2403,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,Water,Non_Wetland,Water
2404,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2405,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2406,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2407,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
2408,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
2409,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2410,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
2411,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
2412,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,NULL,Grassland
2413,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,NULL,Wetland
2414,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,NULL,Bareland
2415,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,NULL,Water
2416,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2417,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2418,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
2419,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
2420,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2421,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Water
2422,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
2423,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
2424,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2425,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,NULL,Grassland
2426,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,NULL,Bareland
2427,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,NULL,Water
2428,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
2429,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2430,Permanent_ice_and_snow,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2431,Permanent_ice_and_snow,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2432,Permanent_ice_and_snow,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2433,Permanent_ice_and_snow,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2434,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2435,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2436,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2437,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2438,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2439,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
2440,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
2441,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2442,Permanent_ice_and_snow,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2443,Permanent_ice_and_snow,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
2444,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
2445,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,NULL,Water
2446,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,Bareland
2447,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,Water
2448,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,NULL,Water
2449,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,Bareland
2450,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,Water
2451,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2452,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2453,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Water
2454,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2455,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2456,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2457,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2458,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2459,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2460,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2461,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2462,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2463,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2464,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2465,Forest,NULL,Wetland,NULL,Wetland,Wetland
2466,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2467,Forest,NULL,Wetland,Water,Wetland,Wetland
2468,Forest,NULL,Wetland,Water,Wetland,Water
2469,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2470,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2471,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2472,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2473,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2474,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2475,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2476,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2477,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2478,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2479,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2480,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2481,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2482,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2483,Forest,Wetland,Wetland,NULL,Wetland,Water
2484,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2485,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2486,Forest,Wetland,Wetland,Water,Wetland,Wetland
2487,Forest,Wetland,Wetland,Water,Wetland,Water
2488,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2489,Forest,Wetland,Water,NULL,Water,Water
2490,Forest,Wetland,Water,Water,Water,Wetland
2491,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2492,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2493,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2494,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2495,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2496,Forest,Water,Wetland,Non_Water,Wetland,Water
2497,Forest,Water,Wetland,Water,Wetland,Wetland
2498,Forest,Water,Water,Water,Water,Wetland
2499,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2500,Forest,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2501,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2502,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2503,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2504,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2505,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2506,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2507,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2508,Forest,Forest,Wetland,NULL,Wetland,Wetland
2509,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2510,Forest,Forest,Wetland,Water,Wetland,Wetland
2511,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2512,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
2513,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2514,Forest,Forest,Forest,Water,Non_Wetland,Wetland
