Value,SIBERIA_2024_ESA_CALU_2024_43WEQ_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WEQ_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WEQ_M_R,SIBERIA_2024_GSW_Yearly_2021_43WEQ_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WEQ_M_R,SIBERIA_2024_WorldCover_2021_43WEQ_M_R
2336,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
2337,Bareland,Built-up,Built-up,NULL,Non_Wetland,Wetland
2338,Bareland,Built-up,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2339,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
2340,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
2341,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
2342,Bareland,Built-up,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
2343,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
2344,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
2345,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Wetland
2346,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2347,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
2348,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
2349,Bareland,Built-up,Built-up,Water,Non_Wetland,Grassland
2350,Bareland,Built-up,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2351,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
2352,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
2353,Bareland,Built-up,Water,NULL,Water,Bareland
2354,Bareland,Built-up,Water,Non_Water,Water,Bareland
2355,Bareland,Built-up,Water,Water,Water,Lichens_and_Mosses
2356,Bareland,Built-up,Water,Water,Water,Bareland
2357,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
2358,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland
2359,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
2360,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
2361,Bareland,Built-up,Forest,NULL,Non_Wetland,Water
2362,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Wetland
2363,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
2364,Bareland,Water,Shrubland,Water,Non_Wetland,Water
2365,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2366,Bareland,Water,Grassland,NULL,Non_Wetland,Water
2367,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
2368,Bareland,Water,Grassland,Water,Non_Wetland,Water
2369,Bareland,Water,Wetland,NULL,Wetland,Grassland
2370,Bareland,Water,Wetland,NULL,Wetland,Wetland
2371,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
2372,Bareland,Water,Wetland,NULL,Wetland,Bareland
2373,Bareland,Water,Wetland,NULL,Wetland,Water
2374,Bareland,Water,Wetland,NULL,Wetland,Forest
2375,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
2376,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2377,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
2378,Bareland,Water,Wetland,Non_Water,Wetland,Water
2379,Bareland,Water,Wetland,Water,Wetland,Grassland
2380,Bareland,Water,Wetland,Water,Wetland,Wetland
2381,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
2382,Bareland,Water,Wetland,Water,Wetland,Bareland
2383,Bareland,Water,Wetland,Water,Wetland,Water
2384,Bareland,Water,Wetland,Water,Wetland,Forest
2385,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2386,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2387,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2388,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2389,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2390,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2391,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2392,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2393,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
2394,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2395,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2396,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2397,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
2398,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2399,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
2400,Bareland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2401,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
2402,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
2403,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2404,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
2405,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2406,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2407,Bareland,Water,Bareland,Water,Non_Wetland,Water
2408,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland
2409,Bareland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2410,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2411,Bareland,Water,Built-up,NULL,Non_Wetland,Water
2412,Bareland,Water,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2413,Bareland,Water,Built-up,Water,Non_Wetland,Wetland
2414,Bareland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2415,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2416,Bareland,Water,Built-up,Water,Non_Wetland,Water
2417,Bareland,Water,Water,NULL,Water,Grassland
2418,Bareland,Water,Water,NULL,Water,Wetland
2419,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
2420,Bareland,Water,Water,NULL,Water,Bareland
2421,Bareland,Water,Water,NULL,Water,Water
2422,Bareland,Water,Water,NULL,Water,Forest
2423,Bareland,Water,Water,Non_Water,Water,Wetland
2424,Bareland,Water,Water,Non_Water,Water,Lichens_and_Mosses
2425,Bareland,Water,Water,Non_Water,Water,Water
2426,Bareland,Water,Water,Non_Water,Water,Forest
2427,Bareland,Water,Water,Water,Water,Grassland
2428,Bareland,Water,Water,Water,Water,Wetland
2429,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
2430,Bareland,Water,Water,Water,Water,Bareland
2431,Bareland,Water,Water,Water,Water,Water
2432,Bareland,Water,Water,Water,Water,Forest
2433,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
2434,Bareland,Water,Forest,NULL,Non_Wetland,Wetland
2435,Bareland,Water,Forest,NULL,Non_Wetland,Water
2436,Bareland,Water,Forest,NULL,Non_Wetland,Forest
2437,Bareland,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
2438,Bareland,Water,Forest,Water,Non_Wetland,Water
2439,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2440,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2441,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2442,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2443,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
2444,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2445,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
2446,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2447,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2448,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
2449,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
2450,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2451,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
2452,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2453,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
2454,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2455,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
2456,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2457,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2458,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
2459,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2460,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2461,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2462,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2463,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2464,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
2465,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2466,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2467,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2468,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2469,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2470,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2471,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2472,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2473,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Built-up
2474,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2475,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
2476,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
2477,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
2478,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2479,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
2480,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Built-up
2481,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
2482,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Forest
2483,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
2484,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
2485,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2486,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
2487,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Built-up
2488,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2489,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Forest
2490,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
2491,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
2492,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2493,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
2494,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
2495,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
2496,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Forest
2497,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2498,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Bareland
2499,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2500,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
2501,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
2502,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Forest
2503,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2504,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
2505,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
2506,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Water
2507,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Forest
2508,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
2509,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
2510,Bareland,Permanent_ice_and_snow,Water,Water,Water,Grassland
2511,Bareland,Permanent_ice_and_snow,Water,Water,Water,Wetland
2512,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2513,Bareland,Permanent_ice_and_snow,Water,Water,Water,Bareland
2514,Bareland,Permanent_ice_and_snow,Water,Water,Water,Water
2515,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2516,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2517,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2518,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2519,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2520,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Bareland
2521,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
2522,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
2523,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
2524,Bareland,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2525,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
2526,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2527,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2528,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
2529,Bareland,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2530,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
2531,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
2532,Bareland,Forest,Wetland,NULL,Wetland,Grassland
2533,Bareland,Forest,Wetland,NULL,Wetland,Wetland
2534,Bareland,Forest,Wetland,NULL,Wetland,Water
2535,Bareland,Forest,Wetland,NULL,Wetland,Forest
2536,Bareland,Forest,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2537,Bareland,Forest,Wetland,Water,Wetland,Grassland
2538,Bareland,Forest,Wetland,Water,Wetland,Bareland
2539,Bareland,Forest,Wetland,Water,Wetland,Water
2540,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2541,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2542,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2543,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2544,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2545,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2546,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
2547,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
2548,Bareland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2549,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
2550,Bareland,Forest,Bareland,NULL,Non_Wetland,Built-up
2551,Bareland,Forest,Bareland,NULL,Non_Wetland,Water
2552,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
2553,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2554,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2555,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2556,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2557,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water
2558,Bareland,Forest,Bareland,Water,Non_Wetland,Grassland
2559,Bareland,Forest,Bareland,Water,Non_Wetland,Wetland
2560,Bareland,Forest,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2561,Bareland,Forest,Bareland,Water,Non_Wetland,Water
2562,Bareland,Forest,Bareland,Water,Non_Wetland,Forest
2563,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
2564,Bareland,Forest,Built-up,NULL,Non_Wetland,Wetland
2565,Bareland,Forest,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2566,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
2567,Bareland,Forest,Built-up,NULL,Non_Wetland,Built-up
2568,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest
2569,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2570,Bareland,Forest,Built-up,Water,Non_Wetland,Forest
2571,Bareland,Forest,Water,NULL,Water,Grassland
2572,Bareland,Forest,Water,NULL,Water,Wetland
2573,Bareland,Forest,Water,NULL,Water,Water
2574,Bareland,Forest,Water,Non_Water,Water,Wetland
2575,Bareland,Forest,Water,Non_Water,Water,Water
2576,Bareland,Forest,Water,Water,Water,Grassland
2577,Bareland,Forest,Water,Water,Water,Water
2578,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
2579,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
2580,Bareland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2581,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
2582,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
2583,Bareland,Forest,Forest,Non_Water,Non_Wetland,Wetland
2584,Bareland,Forest,Forest,Non_Water,Non_Wetland,Bareland
2585,Bareland,Forest,Forest,Water,Non_Wetland,Grassland
2586,Bareland,Forest,Forest,Water,Non_Wetland,Lichens_and_Mosses
2587,Bareland,Forest,Forest,Water,Non_Wetland,Bareland
2588,Water,NULL,Wetland,NULL,Wetland,Water
2589,Water,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2590,Water,NULL,Wetland,Non_Water,Wetland,Water
2591,Water,NULL,Wetland,Water,Wetland,Water
2592,Water,NULL,Water,NULL,Water,Grassland
2593,Water,NULL,Water,NULL,Water,Water
2594,Water,NULL,Water,Water,Water,Wetland
2595,Water,NULL,Water,Water,Water,Water
2596,Water,NULL,Forest,NULL,Non_Wetland,Water
2597,Water,Wetland,Wetland,NULL,Wetland,Grassland
2598,Water,Wetland,Wetland,NULL,Wetland,Wetland
2599,Water,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
2600,Water,Wetland,Wetland,NULL,Wetland,Bareland
2601,Water,Wetland,Wetland,NULL,Wetland,Water
2602,Water,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2603,Water,Wetland,Wetland,Non_Water,Wetland,Water
2604,Water,Wetland,Wetland,Water,Wetland,Grassland
2605,Water,Wetland,Wetland,Water,Wetland,Wetland
2606,Water,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
2607,Water,Wetland,Wetland,Water,Wetland,Bareland
2608,Water,Wetland,Wetland,Water,Wetland,Water
2609,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2610,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2611,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2612,Water,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2613,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2614,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2615,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
2616,Water,Wetland,Bareland,Water,Non_Wetland,Water
2617,Water,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2618,Water,Wetland,Water,NULL,Water,Grassland
2619,Water,Wetland,Water,NULL,Water,Wetland
2620,Water,Wetland,Water,NULL,Water,Lichens_and_Mosses
2621,Water,Wetland,Water,NULL,Water,Water
2622,Water,Wetland,Water,Non_Water,Water,Wetland
2623,Water,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
2624,Water,Wetland,Water,Non_Water,Water,Water
2625,Water,Wetland,Water,Water,Water,Grassland
2626,Water,Wetland,Water,Water,Water,Wetland
2627,Water,Wetland,Water,Water,Water,Lichens_and_Mosses
2628,Water,Wetland,Water,Water,Water,Water
2629,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2630,Water,Wetland,Forest,NULL,Non_Wetland,Water
2631,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
2632,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2633,Water,Wetland,Forest,Water,Non_Wetland,Water
2634,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2635,Water,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2636,Water,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
2637,Water,Bareland,Wetland,Water,Wetland,Bareland
2638,Water,Bareland,Wetland,Water,Wetland,Water
2639,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2640,Water,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2641,Water,Bareland,Bareland,Water,Non_Wetland,Water
2642,Water,Bareland,Water,Water,Water,Lichens_and_Mosses
2643,Water,Bareland,Water,Water,Water,Bareland
2644,Water,Bareland,Water,Water,Water,Water
2645,Water,Built-up,Bareland,Water,Non_Wetland,Water
2646,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
2647,Water,Water,Shrubland,Water,Non_Wetland,Water
2648,Water,Water,Wetland,NULL,Wetland,Grassland
2649,Water,Water,Wetland,NULL,Wetland,Wetland
2650,Water,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
2651,Water,Water,Wetland,NULL,Wetland,Water
2652,Water,Water,Wetland,Non_Water,Wetland,Wetland
2653,Water,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2654,Water,Water,Wetland,Non_Water,Wetland,Bareland
2655,Water,Water,Wetland,Non_Water,Wetland,Water
2656,Water,Water,Wetland,Water,Wetland,Grassland
2657,Water,Water,Wetland,Water,Wetland,Wetland
2658,Water,Water,Wetland,Water,Wetland,Lichens_and_Mosses
2659,Water,Water,Wetland,Water,Wetland,Bareland
2660,Water,Water,Wetland,Water,Wetland,Water
2661,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2662,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2663,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2664,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2665,Water,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2666,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2667,Water,Water,Bareland,NULL,Non_Wetland,Water
2668,Water,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2669,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2670,Water,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2671,Water,Water,Bareland,Water,Non_Wetland,Bareland
2672,Water,Water,Bareland,Water,Non_Wetland,Water
2673,Water,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2674,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2675,Water,Water,Built-up,Water,Non_Wetland,Water
2676,Water,Water,Water,NULL,Water,Grassland
2677,Water,Water,Water,NULL,Water,Wetland
2678,Water,Water,Water,NULL,Water,Lichens_and_Mosses
2679,Water,Water,Water,NULL,Water,Water
2680,Water,Water,Water,NULL,Water,Forest
2681,Water,Water,Water,Non_Water,Water,Grassland
2682,Water,Water,Water,Non_Water,Water,Wetland
2683,Water,Water,Water,Non_Water,Water,Lichens_and_Mosses
2684,Water,Water,Water,Non_Water,Water,Bareland
2685,Water,Water,Water,Non_Water,Water,Water
2686,Water,Water,Water,Water,Water,Grassland
2687,Water,Water,Water,Water,Water,Wetland
2688,Water,Water,Water,Water,Water,Lichens_and_Mosses
2689,Water,Water,Water,Water,Water,Bareland
2690,Water,Water,Water,Water,Water,Water
2691,Water,Water,Water,Water,Water,Forest
2692,Water,Water,Forest,NULL,Non_Wetland,Wetland
2693,Water,Water,Forest,NULL,Non_Wetland,Water
2694,Water,Water,Forest,NULL,Non_Wetland,Forest
2695,Water,Water,Forest,Non_Water,Non_Wetland,Water
2696,Water,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
2697,Water,Water,Forest,Water,Non_Wetland,Water
2698,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2699,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2700,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2701,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2702,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2703,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2704,Water,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2705,Water,Permanent_ice_and_snow,Water,NULL,Water,Water
2706,Water,Permanent_ice_and_snow,Water,NULL,Water,Forest
2707,Water,Permanent_ice_and_snow,Water,Non_Water,Water,Water
2708,Water,Permanent_ice_and_snow,Water,Water,Water,Grassland
2709,Water,Permanent_ice_and_snow,Water,Water,Water,Wetland
2710,Water,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2711,Water,Permanent_ice_and_snow,Water,Water,Water,Water
2712,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2713,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Water
2714,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
2715,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water
2716,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
2717,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2718,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,Water
2719,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2720,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2721,Forest,NULL,NULL,Water,Non_Wetland,Wetland
2722,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2723,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2724,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2725,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2726,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2727,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2728,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2729,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2730,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
