Value,SIBERIA_2024_ESA_CALU_2024_43WFP_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WFP_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WFP_M_R,SIBERIA_2024_GSW_Yearly_2021_43WFP_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WFP_M_R,SIBERIA_2024_WorldCover_2021_43WFP_M_R
2269,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2270,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2271,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
2272,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2273,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
2274,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2275,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
2276,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
2277,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2278,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2279,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
2280,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2281,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2282,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2283,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2284,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2285,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2286,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2287,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2288,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2289,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
2290,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
2291,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
2292,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2293,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
2294,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
2295,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Forest
2296,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
2297,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
2298,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2299,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2300,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
2301,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
2302,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2303,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
2304,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
2305,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Forest
2306,Wetland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2307,Wetland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Forest
2308,Wetland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Wetland
2309,Wetland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Forest
2310,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2311,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
2312,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
2313,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
2314,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Forest
2315,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
2316,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
2317,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
2318,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
2319,Wetland,Permanent_ice_and_snow,Water,Water,Water,Grassland
2320,Wetland,Permanent_ice_and_snow,Water,Water,Water,Wetland
2321,Wetland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2322,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
2323,Wetland,Permanent_ice_and_snow,Water,Water,Water,Forest
2324,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2325,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2326,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2327,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2328,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2329,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
2330,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
2331,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
2332,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Forest
2333,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
2334,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Lichens_and_Mosses
2335,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
2336,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Forest
2337,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
2338,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland
2339,Wetland,Forest,NULL,NULL,Non_Wetland,Forest
2340,Wetland,Forest,NULL,Non_Water,Non_Wetland,Forest
2341,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
2342,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
2343,Wetland,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2344,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
2345,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland
2346,Wetland,Forest,Shrubland,Water,Non_Wetland,Forest
2347,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
2348,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
2349,Wetland,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2350,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland
2351,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
2352,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2353,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2354,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
2355,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2356,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest
2357,Wetland,Forest,Grassland,Water,Non_Wetland,Grassland
2358,Wetland,Forest,Grassland,Water,Non_Wetland,Wetland
2359,Wetland,Forest,Grassland,Water,Non_Wetland,Forest
2360,Wetland,Forest,Wetland,NULL,Wetland,Grassland
2361,Wetland,Forest,Wetland,NULL,Wetland,Wetland
2362,Wetland,Forest,Wetland,NULL,Wetland,Lichens_and_Mosses
2363,Wetland,Forest,Wetland,NULL,Wetland,Bareland
2364,Wetland,Forest,Wetland,NULL,Wetland,Water
2365,Wetland,Forest,Wetland,NULL,Wetland,Forest
2366,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland
2367,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
2368,Wetland,Forest,Wetland,Non_Water,Wetland,Water
2369,Wetland,Forest,Wetland,Non_Water,Wetland,Forest
2370,Wetland,Forest,Wetland,Water,Wetland,Grassland
2371,Wetland,Forest,Wetland,Water,Wetland,Wetland
2372,Wetland,Forest,Wetland,Water,Wetland,Bareland
2373,Wetland,Forest,Wetland,Water,Wetland,Water
2374,Wetland,Forest,Wetland,Water,Wetland,Forest
2375,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2376,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2377,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2378,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2379,Wetland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2380,Wetland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2381,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
2382,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
2383,Wetland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2384,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland
2385,Wetland,Forest,Bareland,NULL,Non_Wetland,Built-up
2386,Wetland,Forest,Bareland,NULL,Non_Wetland,Water
2387,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
2388,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2389,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2390,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2391,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2392,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water
2393,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Forest
2394,Wetland,Forest,Bareland,Water,Non_Wetland,Grassland
2395,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
2396,Wetland,Forest,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2397,Wetland,Forest,Bareland,Water,Non_Wetland,Bareland
2398,Wetland,Forest,Bareland,Water,Non_Wetland,Water
2399,Wetland,Forest,Bareland,Water,Non_Wetland,Forest
2400,Wetland,Forest,Built-up,NULL,Non_Wetland,Grassland
2401,Wetland,Forest,Built-up,NULL,Non_Wetland,Wetland
2402,Wetland,Forest,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2403,Wetland,Forest,Built-up,NULL,Non_Wetland,Bareland
2404,Wetland,Forest,Built-up,NULL,Non_Wetland,Water
2405,Wetland,Forest,Built-up,NULL,Non_Wetland,Forest
2406,Wetland,Forest,Built-up,Non_Water,Non_Wetland,Bareland
2407,Wetland,Forest,Built-up,Non_Water,Non_Wetland,Forest
2408,Wetland,Forest,Built-up,Water,Non_Wetland,Water
2409,Wetland,Forest,Water,NULL,Water,Grassland
2410,Wetland,Forest,Water,NULL,Water,Wetland
2411,Wetland,Forest,Water,NULL,Water,Bareland
2412,Wetland,Forest,Water,NULL,Water,Water
2413,Wetland,Forest,Water,NULL,Water,Forest
2414,Wetland,Forest,Water,Non_Water,Water,Wetland
2415,Wetland,Forest,Water,Water,Water,Grassland
2416,Wetland,Forest,Water,Water,Water,Wetland
2417,Wetland,Forest,Water,Water,Water,Bareland
2418,Wetland,Forest,Water,Water,Water,Water
2419,Wetland,Forest,Water,Water,Water,Forest
2420,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
2421,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
2422,Wetland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2423,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland
2424,Wetland,Forest,Forest,NULL,Non_Wetland,Water
2425,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
2426,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland
2427,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
2428,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland
2429,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water
2430,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest
2431,Wetland,Forest,Forest,Water,Non_Wetland,Grassland
2432,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
2433,Wetland,Forest,Forest,Water,Non_Wetland,Lichens_and_Mosses
2434,Wetland,Forest,Forest,Water,Non_Wetland,Bareland
2435,Wetland,Forest,Forest,Water,Non_Wetland,Water
2436,Wetland,Forest,Forest,Water,Non_Wetland,Forest
2437,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland
2438,Bareland,NULL,NULL,Water,Non_Wetland,Wetland
2439,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
2440,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
2441,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2442,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
2443,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
2444,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
2445,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2446,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
2447,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
2448,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
2449,Bareland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
2450,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
2451,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
2452,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
2453,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2454,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
2455,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
2456,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
2457,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2458,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2459,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
2460,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
2461,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
2462,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
2463,Bareland,NULL,Grassland,Water,Non_Wetland,Lichens_and_Mosses
2464,Bareland,NULL,Wetland,NULL,Wetland,Grassland
2465,Bareland,NULL,Wetland,NULL,Wetland,Wetland
2466,Bareland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
2467,Bareland,NULL,Wetland,NULL,Wetland,Bareland
2468,Bareland,NULL,Wetland,NULL,Wetland,Water
2469,Bareland,NULL,Wetland,NULL,Wetland,Forest
2470,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
2471,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
2472,Bareland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2473,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
2474,Bareland,NULL,Wetland,Non_Water,Wetland,Water
2475,Bareland,NULL,Wetland,Water,Wetland,Grassland
2476,Bareland,NULL,Wetland,Water,Wetland,Wetland
2477,Bareland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
2478,Bareland,NULL,Wetland,Water,Wetland,Water
2479,Bareland,NULL,Wetland,Water,Wetland,Forest
2480,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2481,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2482,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2483,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2484,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
2485,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2486,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2487,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2488,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2489,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2490,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Built-up
2491,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2492,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2493,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2494,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2495,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
2496,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
2497,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
2498,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2499,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
2500,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
2501,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
2502,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
2503,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2504,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2505,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2506,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2507,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
2508,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
2509,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
2510,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
2511,Bareland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2512,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
2513,Bareland,NULL,Bareland,Water,Non_Wetland,Water
2514,Bareland,NULL,Bareland,Water,Non_Wetland,Forest
2515,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
2516,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
2517,Bareland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2518,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
2519,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
2520,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
2521,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
2522,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2523,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
2524,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2525,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
2526,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
2527,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Forest
2528,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
2529,Bareland,NULL,Built-up,Water,Non_Wetland,Wetland
2530,Bareland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2531,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
2532,Bareland,NULL,Built-up,Water,Non_Wetland,Water
2533,Bareland,NULL,Water,NULL,Water,Grassland
2534,Bareland,NULL,Water,NULL,Water,Wetland
2535,Bareland,NULL,Water,NULL,Water,Lichens_and_Mosses
2536,Bareland,NULL,Water,NULL,Water,Bareland
2537,Bareland,NULL,Water,NULL,Water,Water
2538,Bareland,NULL,Water,Non_Water,Water,Wetland
2539,Bareland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
2540,Bareland,NULL,Water,Non_Water,Water,Bareland
2541,Bareland,NULL,Water,Non_Water,Water,Water
2542,Bareland,NULL,Water,Water,Water,Grassland
2543,Bareland,NULL,Water,Water,Water,Wetland
2544,Bareland,NULL,Water,Water,Water,Lichens_and_Mosses
2545,Bareland,NULL,Water,Water,Water,Bareland
2546,Bareland,NULL,Water,Water,Water,Water
2547,Bareland,NULL,Water,Water,Water,Forest
2548,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
2549,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
2550,Bareland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2551,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
2552,Bareland,NULL,Forest,NULL,Non_Wetland,Water
2553,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
2554,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
2555,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland
2556,Bareland,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2557,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland
2558,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water
2559,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest
2560,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
2561,Bareland,NULL,Forest,Water,Non_Wetland,Wetland
2562,Bareland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
2563,Bareland,NULL,Forest,Water,Non_Wetland,Water
2564,Bareland,NULL,Forest,Water,Non_Wetland,Forest
2565,Bareland,Cropland,Wetland,NULL,Wetland,Wetland
2566,Bareland,Cropland,Wetland,NULL,Wetland,Forest
2567,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
2568,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland
2569,Bareland,Cropland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2570,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
2571,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
2572,Bareland,Cropland,Built-up,NULL,Non_Wetland,Wetland
2573,Bareland,Cropland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2574,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
2575,Bareland,Wetland,NULL,NULL,Non_Wetland,Wetland
2576,Bareland,Wetland,NULL,NULL,Non_Wetland,Built-up
2577,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Forest
2578,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland
2579,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2580,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2581,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2582,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2583,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
2584,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Forest
2585,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2586,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2587,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
2588,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2589,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland
2590,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
2591,Bareland,Wetland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
2592,Bareland,Wetland,Shrubland,Water,Non_Wetland,Bareland
2593,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water
2594,Bareland,Wetland,Shrubland,Water,Non_Wetland,Forest
2595,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
2596,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
2597,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2598,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
2599,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
2600,Bareland,Wetland,Grassland,NULL,Non_Wetland,Forest
2601,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2602,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2603,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
2604,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water
2605,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2606,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
2607,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
2608,Bareland,Wetland,Grassland,Water,Non_Wetland,Water
2609,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
2610,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
2611,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
2612,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
2613,Bareland,Wetland,Wetland,NULL,Wetland,Built-up
2614,Bareland,Wetland,Wetland,NULL,Wetland,Water
2615,Bareland,Wetland,Wetland,NULL,Wetland,Forest
2616,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
2617,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
2618,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2619,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
2620,Bareland,Wetland,Wetland,Non_Water,Wetland,Forest
2621,Bareland,Wetland,Wetland,Water,Wetland,Grassland
2622,Bareland,Wetland,Wetland,Water,Wetland,Wetland
2623,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
2624,Bareland,Wetland,Wetland,Water,Wetland,Bareland
2625,Bareland,Wetland,Wetland,Water,Wetland,Built-up
2626,Bareland,Wetland,Wetland,Water,Wetland,Water
2627,Bareland,Wetland,Wetland,Water,Wetland,Forest
2628,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2629,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2630,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2631,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2632,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2633,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2634,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2635,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2636,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2637,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2638,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2639,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2640,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
