Value,SIBERIA_2024_ESA_CALU_2024_43WDP_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WDP_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WDP_M_R,SIBERIA_2024_GSW_Yearly_2021_43WDP_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WDP_M_R,SIBERIA_2024_WorldCover_2021_43WDP_M_R
2393,Forest,Forest,Wetland,NULL,Wetland,Bareland
2394,Forest,Forest,Wetland,NULL,Wetland,Water
2395,Forest,Forest,Wetland,NULL,Wetland,Forest
2396,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2397,Forest,Forest,Wetland,Non_Water,Wetland,Water
2398,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2399,Forest,Forest,Wetland,Water,Wetland,Grassland
2400,Forest,Forest,Wetland,Water,Wetland,Lichens_and_Mosses
2401,Forest,Forest,Wetland,Water,Wetland,Water
2402,Forest,Forest,Wetland,Water,Wetland,Forest
2403,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2404,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2405,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2406,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2407,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2408,Forest,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2409,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2410,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2411,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2412,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2413,Forest,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2414,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2415,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2416,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2417,Forest,Forest,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2418,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2419,Forest,Forest,Water,NULL,Water,Grassland
2420,Forest,Forest,Water,NULL,Water,Wetland
2421,Forest,Forest,Water,NULL,Water,Forest
2422,Forest,Forest,Water,Non_Water,Water,Forest
2423,Forest,Forest,Water,Water,Water,Grassland
2424,Forest,Forest,Water,Water,Water,Water
2425,Forest,Forest,Water,Water,Water,Forest
2426,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2427,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2428,Forest,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2429,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2430,Forest,Forest,Forest,NULL,Non_Wetland,Water
2431,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2432,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2433,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2434,Forest,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2435,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2436,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2437,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2438,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2439,Forest,Forest,Forest,Water,Non_Wetland,Water
2440,Forest,Forest,Forest,Water,Non_Wetland,Forest
